ServiceNo,Direction,Operator,n_stops,route_distance_km,wd_first_min,wd_last_min,wd_service_span_min,unique_stops,Category,OriginCode,DestinationCode,avg_wd_headway_min,one_way_trip_time_min,baseline_daily_trips,offered_stop_visits_per_day,complexity_score,bottleneck_score,throughput_intensity
84,1,GAS,19,8.9,291.0,73.0,1199.0,18,TRUNK,65009,65009,10.625,36.31666666666667,112.84705882352941,2144.0941176470587,-0.8993497637017436,-0.7607894507115678,59.038846745673936
372,1,SBST,22,7.9,315.0,57.0,1156.0,21,FEEDER,67009,67009,9.25,34.03333333333333,124.97297297297297,2749.4054054054054,-0.9014074732459488,-0.8139970593022291,80.78566323424306
981,1,SMRT,21,8.2,405.0,579.0,150.0,21,TRUNK,58009,47199,13.75,34.68333333333333,10.909090909090908,229.09090909090907,-0.9026482753562112,-0.6388737737444599,6.6052160237647985
92M,1,SBST,22,7.8,,,,20,TRUNK,11009,11009,12.333333333333334,33.7,85.54455445544555,1881.9801980198022,-0.9071875891209409,-0.6969171228020901,55.845109733525284
194,1,SBST,18,9.0,345.0,1440.0,1086.0,7,TRUNK,22009,22009,12.125,36.3,89.56701030927834,1612.2061855670102,-0.9121507975619898,-0.711497575785556,44.41339354179092
374,1,SBST,19,8.5,330.0,76.0,1167.0,18,FEEDER,67759,67759,11.75,34.983333333333334,99.31914893617021,1887.063829787234,-0.9224702272017116,-0.7326408651520006,53.9417959920124
150,1,SBST,21,7.8,360.0,1439.0,1062.0,20,TRUNK,82009,82009,13.25,33.35,80.15094339622641,1683.1698113207547,-0.925768738856179,-0.6745418248287534,50.46985940991768
92A,1,SBST,22,7.2,917.0,1214.0,283.0,22,TRUNK,11009,11351,21.75,31.7,13.011494252873563,286.2528735632184,-0.941868284370893,-0.35115613940027296,9.030059102940642
329,1,SBST,23,6.8,330.0,58.0,1153.0,22,FEEDER,64009,64009,11.375,30.71666666666666,101.36263736263736,2331.3406593406594,-0.9464075981356226,-0.7610091520073925,75.89823090636982
402,1,SBST,16,9.0,360.0,1439.0,1065.0,14,TRUNK,3239,3239,14.125,35.6,75.39823008849558,1206.3716814159293,-0.9493130970324661,-0.6602016837728454,33.88684498359352
904,1,SMRT,19,8.0,330.0,96.0,1170.0,18,FEEDER,46009,46009,11.125,33.31666666666666,105.1685393258427,1998.2022471910113,-0.9513708065766715,-0.7772259290073675,59.976055443452076
170X,2,SBST,8,11.4,325.0,1440.0,1134.0,8,TRUNK,47711,45139,8.75,40.8,129.6,1036.8,-0.959239513914564,-0.884085147704378,25.411764705882355
191,1,SBST,20,7.5,390.0,1230.0,820.0,19,TRUNK,11379,11379,17.5,32.0,46.857142857142854,937.1428571428571,-0.9616902362163933,-0.5332847276993133,29.285714285714285
34A,1,GAS,15,9.1,346.0,635.0,260.0,15,TRUNK,65009,76059,15.875,35.58333333333333,16.37795275590551,245.66929133858267,-0.9621141308927126,-0.6010918647477781,6.904055025908647
285,1,TTS,19,7.8,355.0,63.0,1132.0,18,FEEDER,17009,17009,7.375,32.65,153.4915254237288,2916.338983050847,-0.9629310383266556,-0.9325111719362914,89.32125522360941
400,1,SBST,17,8.4,420.0,1439.0,990.0,15,TRUNK,3239,3239,17.0,33.95,58.23529411764706,990.0,-0.96541264254718,-0.557719740573114,29.160530191458022
170X,1,SBST,8,10.9,337.0,1431.0,1092.0,8,TRUNK,45131,47711,8.375,39.13333333333333,130.38805970149255,1043.1044776119404,-0.9881400932895239,-0.9188522674606893,26.65513997304788
945,1,TTS,19,7.3,330.0,88.0,1170.0,18,FEEDER,43009,43009,8.25,30.98333333333333,141.8181818181818,2694.5454545454545,-0.9918316177016154,-0.9181885711973252,86.9675778766688
113A,1,SBST,20,6.8,391.0,1200.0,783.0,20,TRUNK,63039,63031,18.5,29.666666666666664,42.32432432432432,846.4864864864865,-1.002151047341337,-0.5220692363539108,28.533252353477074
72A,1,SBST,20,6.7,371.0,640.0,239.0,20,TRUNK,55509,64549,29.5,29.333333333333336,8.101694915254237,162.03389830508473,-1.0079311632163293,-0.09408773671701398,5.523882896764252
181M,1,SBST,18,7.3,390.0,508.0,76.0,17,TRUNK,22009,22009,6.5,30.633333333333333,11.692307692307692,210.46153846153845,-1.0104127674368537,-1.0005380102805805,6.870344019419101
857A,1,SMRT,17,7.6,423.0,459.0,12.0,17,TRUNK,59009,55081,12.0,31.28333333333333,1.0,17.0,-1.0116535695471158,-0.7861429483265893,0.5434203516249334
139M,1,SBST,16,7.9,335.0,1409.0,1045.0,15,TRUNK,52009,52009,15.125,31.93333333333333,69.0909090909091,1105.4545454545455,-1.012894371657378,-0.6650183553136253,34.61757449231354
238,1,SBST,20,6.6,315.0,68.0,1171.0,19,FEEDER,52009,52009,4.375,29.0,267.65714285714284,5353.142857142857,-1.0137112790913212,-1.0847991593936381,184.5911330049261
800,1,SBST,19,6.9,330.0,86.0,1165.0,18,FEEDER,59009,59009,6.25,29.65,186.4,3541.6,-1.0149520812015835,-1.0127642868759519,119.4468802698145
805,1,SBST,19,6.9,320.0,92.0,1175.0,18,FEEDER,59009,59009,7.25,29.65,162.06896551724137,3079.310344827586,-1.0149520812015835,-0.9734925104797298,103.855323602954
941,1,TTS,19,6.8,330.0,85.0,1177.0,18,FEEDER,43009,43009,7.625,29.316666666666663,154.36065573770492,2932.8524590163934,-1.0207321970765755,-0.9627736350526922,100.04044772085481
42,1,SBST,22,5.8,360.0,1432.0,1062.0,21,TRUNK,83321,83321,12.375,27.03333333333333,85.81818181818181,1888.0,-1.0227899066207808,-0.7754416132164935,69.83970406905055
232,1,SBST,20,6.4,300.0,55.0,1178.0,19,FEEDER,52009,52009,6.5,28.333333333333336,181.23076923076923,3624.6153846153848,-1.025271510841305,-1.0093627159947576,127.92760180995475
546,1,SMRT,15,8.0,490.0,512.0,0.0,13,FLAT FARE $3.50,60221,3218,,31.916666666666664,85.54455445544555,1283.1683168316833,-1.0256954055176246,-0.7973584462201403,40.20370705477859
912A,1,SMRT,18,6.9,335.0,87.0,1165.0,18,FEEDER,46009,46008,7.25,29.3,160.68965517241378,2892.413793103448,-1.0335332309368217,-0.9871163408695967,98.71719430387193
98A,1,TTS,11,9.0,1096.0,1227.0,115.0,11,TRUNK,28091,21179,11.5,33.85,10.0,110.0,-1.0422188457086572,-0.8314092487622621,3.2496307237813884
33B,1,SBST,18,6.7,445.0,551.0,77.0,18,TRUNK,84009,81179,21.0,28.633333333333336,3.6666666666666665,66.0,-1.0450934626868056,-0.4551454968646348,2.305005820721769
91,1,SBST,18,6.6,390.0,1232.0,813.0,18,TRUNK,11379,11389,11.625,28.3,69.93548387096774,1258.8387096774195,-1.0508735785617975,-0.8273264413007622,44.4819332041491
307A,1,SMRT,18,6.6,376.0,80.0,1119.0,18,FEEDER,44009,44531,16.625,28.3,67.30827067669173,1211.5488721804513,-1.0508735785617975,-0.6309675593196519,42.810914211323364
900A,1,SMRT,18,6.3,390.0,536.0,120.0,17,FEEDER,46009,46009,7.833333333333333,27.3,15.319148936170214,275.74468085106383,-1.0682139261867736,-0.9882560489677409,10.100537760112228
240M,1,SBST,15,7.2,360.0,1152.0,752.0,15,TRUNK,28091,28099,18.0,29.25,41.77777777777778,626.6666666666666,-1.0719363325175604,-0.593792113615173,21.424501424501422
181,1,SBST,18,6.2,315.0,60.0,1171.0,17,TRUNK,22009,22009,7.875,26.96666666666667,148.6984126984127,2676.571428571429,-1.0739940420617655,-0.9906277656727772,99.2548119371358
70B,1,SBST,18,6.2,410.0,614.0,182.0,18,TRUNK,55101,66359,40.25,26.96666666666667,4.521739130434782,81.39130434782608,-1.0739940420617655,0.28079599515491127,3.0182189498575798
241,1,SBST,18,6.2,300.0,64.0,1188.0,17,FEEDER,22009,22009,5.25,26.96666666666667,226.28571428571428,4073.142857142857,-1.0739940420617655,-1.0937161787128602,151.0436164577079
301,1,SMRT,20,5.5,315.0,77.0,1189.0,16,FEEDER,44009,44009,7.5,25.333333333333336,158.53333333333333,3170.6666666666665,-1.077292553716233,-1.0061633060924464,125.15789473684208
965A,1,SMRT,14,7.4,381.0,454.0,40.0,13,TRUNK,46009,59073,9.0,29.566666666666666,4.444444444444445,62.22222222222223,-1.0789572505028147,-0.9528458501279471,2.104472003006389
231,1,SBST,18,6.1,305.0,61.0,1166.0,17,FEEDER,52009,52009,9.75,26.633333333333333,119.58974358974359,2152.6153846153848,-1.0797741579367577,-0.9210012256514065,80.82410705689806
529,1,SMRT,19,5.7,,,,14,FLAT FARE $2.70,55509,55509,25.0,25.65,85.54455445544555,1625.3465346534654,-1.0843134717014875,-0.3245149681053362,63.36633663366337
53M,1,SBST,18,6.0,360.0,1402.0,1020.0,18,TRUNK,63261,63269,13.625,26.3,74.86238532110092,1347.5229357798164,-1.0855542738117496,-0.7728311328375917,51.236613527749675
912M,1,SMRT,16,6.5,360.0,1155.0,795.0,16,FEEDER,46008,46009,20.0,27.266666666666666,39.75,636.0,-1.093815993907266,-0.5296810154836815,23.32518337408313
96,1,TTS,15,6.8,405.0,1436.0,1005.0,14,TRUNK,17009,17009,7.25,27.916666666666664,138.6206896551724,2079.310344827586,-1.0950567960175284,-1.0319958727607426,74.48275862068965
96B,1,TTS,14,6.6,962.0,1118.0,124.0,14,TRUNK,17009,17171,12.25,26.9,10.122448979591837,141.71428571428572,-1.1251981775027504,-0.8572769026125905,5.268189060010622
163A,1,SBST,17,5.6,1.0,53.0,49.0,17,TRUNK,67009,67651,16.5,24.616666666666667,2.9696969696969697,50.484848484848484,-1.1272558870469558,-0.6895807689745026,2.0508401551055577
78A,1,TTS,16,5.9,436.0,529.0,69.0,16,TRUNK,28009,29121,5.5,25.266666666666666,12.545454545454545,200.72727272727272,-1.128496689157218,-1.123170017558175,7.944351163348525
300,1,SMRT,16,5.8,315.0,81.0,1190.0,14,FEEDER,44009,44009,5.0,24.93333333333333,238.0,3808.0,-1.13427680503221,-1.1468139464778315,152.72727272727275
901,1,SMRT,15,6.1,330.0,80.0,1170.0,14,FEEDER,46009,46009,8.5,25.583333333333332,137.64705882352942,2064.7058823529414,-1.1355176071424724,-1.0109624373162844,80.70511592259055
142A,1,SBST,16,5.6,388.0,486.0,72.0,16,TRUNK,52009,60209,,24.266666666666666,85.54455445544555,1368.7128712871288,-1.145837036782194,-0.8799275931473687,56.40300293765641
825,1,SMRT,15,5.7,390.0,1268.0,858.0,14,TRUNK,55509,55509,11.25,24.25,76.26666666666667,1144.0,-1.1586380706424402,-0.9189972151128563,47.175257731958766
242,1,SBST,15,5.7,300.0,66.0,1189.0,14,FEEDER,22009,22009,7.5,24.25,158.53333333333333,2378.0,-1.1586380706424402,-1.066266376598689,98.0618556701031
903M,1,SMRT,15,5.6,360.0,510.0,120.0,14,FEEDER,46009,46009,22.75,23.916666666666668,5.274725274725275,79.12087912087912,-1.1644181865174321,-0.47137982727784833,3.308190067771949
292,1,SBST,14,5.9,315.0,71.0,1181.0,13,FEEDER,75009,75009,10.125,24.566666666666666,116.64197530864197,1632.9876543209875,-1.1656589886276945,-0.9687857125053817,66.47168199407005
859A,1,SMRT,16,5.1,330.0,75.0,1165.0,14,TRUNK,58009,58009,17.625,22.6,66.09929078014184,1057.5886524822695,-1.1747376161571539,-0.6790640545263478,46.7959580744367
530,1,SMRT,15,5.4,500.0,535.0,15.0,12,FLAT FARE $3.50,13051,3218,15.0,23.250000000000004,1.0,15.0,-1.1759784182674162,-0.7837521757916605,0.6451612903225805
109A,1,SBST,15,5.2,1090.0,1237.0,121.0,15,TRUNK,66009,64611,24.25,22.583333333333336,4.989690721649485,74.84536082474227,-1.1875386500174003,-0.42850432556969786,3.314185719176779
105B,1,SBST,14,5.5,411.0,472.0,30.0,13,TRUNK,28009,17179,14.0,23.233333333333334,2.142857142857143,30.0,-1.1887794521276625,-0.8326397418562037,1.291248206599713
243,1,SBST,15,5.1,320.0,63.0,1172.0,14,FEEDER,22009,22009,5.0,22.25,234.4,3516.0,-1.1933187658923923,-1.1884940619185178,158.02247191011236
243,2,SBST,15,5.1,330.0,63.0,1161.0,14,FEEDER,22009,22009,5.5,22.25,211.0909090909091,3166.3636363636365,-1.1933187658923923,-1.168858173720407,142.3084780388151
243W,1,SBST,15,5.1,330.0,63.0,1161.0,14,FEEDER,22009,22009,5.5,22.25,211.0909090909091,3166.3636363636365,-1.1933187658923923,-1.168858173720407,142.3084780388151
243G,1,SBST,15,5.1,320.0,62.0,1174.0,14,FEEDER,22009,22009,5.0,22.25,234.8,3522.0,-1.1933187658923923,-1.1884940619185178,158.2921348314607
859B,1,SMRT,15,5.0,330.0,76.0,1165.0,13,TRUNK,58009,58009,16.375,21.916666666666668,71.14503816793894,1067.175572519084,-1.199098881767384,-0.7457856461330377,48.69242155980611
806,1,SBST,14,5.2,320.0,82.0,1177.0,13,FEEDER,59009,59009,5.0,22.233333333333334,235.4,3295.6,-1.2061197997526385,-1.198109851586839,148.2278860569715
282,1,TTS,12,5.8,335.0,55.0,1136.0,11,FEEDER,17009,17009,9.625,23.53333333333333,118.02597402597402,1416.3116883116882,-1.208601403973163,-1.0196773022047718,60.18321621721055
947,1,TTS,14,5.0,330.0,77.0,1171.0,13,FEEDER,43009,43009,7.5,21.566666666666666,156.13333333333333,2185.866666666667,-1.2176800315026224,-1.1079464920393751,101.35394126738795
382G,1,GAS,13,5.3,330.0,57.0,1161.0,12,FEEDER,65009,65009,9.25,22.21666666666667,125.51351351351352,1631.6756756756756,-1.2189208336128845,-1.0408205915712165,73.44376634699215
382W,1,GAS,13,5.3,330.0,54.0,1150.0,12,FEEDER,65009,65009,9.25,22.21666666666667,124.32432432432432,1616.2162162162163,-1.2189208336128845,-1.0408205915712165,72.74791670890696
94A,1,SBST,14,4.9,420.0,469.0,24.0,14,TRUNK,82009,73019,11.5,21.233333333333334,2.0869565217391304,29.217391304347824,-1.2234601473776143,-0.9548674271760326,1.3760152890587671
944,1,SMRT,14,4.9,330.0,80.0,1170.0,12,FEEDER,43009,43009,13.5,21.233333333333334,86.66666666666667,1213.3333333333335,-1.2234601473776143,-0.8763238743835885,57.142857142857146
900,1,SMRT,14,4.9,330.0,78.0,1170.0,13,FEEDER,46009,46009,8.125,21.233333333333334,144.0,2016.0,-1.2234601473776143,-1.087409672513282,94.94505494505493
273,1,SBST,14,4.8,330.0,1440.0,1118.0,13,FEEDER,10009,10009,9.375,20.9,119.25333333333333,1669.5466666666666,-1.2292402632526063,-1.0423279927395501,79.88261562998406
261,1,SBST,14,4.8,310.0,82.0,1195.0,13,FEEDER,54009,54009,5.625,20.9,212.44444444444446,2974.2222222222226,-1.2292402632526063,-1.1895971542253827,142.30728335991498
811A,1,SBST,14,4.6,1023.0,1221.0,175.0,14,FEEDER,59009,59159,13.25,20.23333333333333,13.20754716981132,184.9056603773585,-1.2408004950025902,-0.898165940647281,9.138665257530075
178A,1,SMRT,13,4.9,338.0,538.0,178.0,13,TRUNK,46009,45139,28.0,20.883333333333336,6.357142857142857,82.64285714285714,-1.2420412971128525,-0.32050694702823557,3.9573594801048904
106A,1,TTS,12,5.1,401.0,549.0,132.0,12,TRUNK,43009,17179,29.0,21.2,4.551724137931035,54.62068965517241,-1.2490622150981068,-0.2868429195787891,2.576447625243982
115,1,SBST,13,4.7,435.0,1117.0,660.0,12,TRUNK,63221,63221,34.166666666666664,20.21666666666667,19.31707317073171,251.12195121951223,-1.2536015288628366,-0.08634707402795772,12.421530975408682
198A,1,SBST,13,4.7,1038.0,1243.0,180.0,13,TRUNK,22009,28459,13.25,20.21666666666667,13.584905660377359,176.60377358490567,-1.2536015288628366,-0.907781730315602,8.735553516153619
100A,1,SBST,13,4.7,399.0,1195.0,776.0,13,TRUNK,66009,81089,22.166666666666668,20.21666666666667,35.00751879699248,455.0977443609022,-1.2536015288628366,-0.5576083907826221,22.511017857917665
112A,1,SBST,12,4.9,15.0,46.0,15.0,12,TRUNK,64009,63031,15.0,20.533333333333335,1.0,12.0,-1.2606224468480909,-0.8446638705689891,0.5844155844155844
160A,1,SBST,13,4.5,365.0,1238.0,861.0,12,TRUNK,28009,43671,14.625,19.55,58.87179487179487,765.3333333333333,-1.2651617606128205,-0.861799119213888,39.147485080988915
371,1,SBST,12,4.7,330.0,57.0,1158.0,11,FEEDER,67009,67009,10.75,19.866666666666667,107.72093023255815,1292.6511627906978,-1.2721826785980748,-1.019585001696024,65.06633369751835
962B,1,SMRT,12,4.6,399.0,598.0,180.0,12,TRUNK,58259,58251,30.0,19.53333333333333,6.0,72.0,-1.2779627944730667,-0.26761134679029525,3.6860068259385668
95B,1,SBST,12,4.5,1061.0,1146.0,64.0,12,TRUNK,16009,11361,32.0,19.2,2.0,24.0,-1.2837429103480587,-0.19307583471939688,1.25
983A,1,SMRT,12,4.5,1.0,73.0,55.0,11,TRUNK,44009,44131,17.5,19.2,3.142857142857143,37.714285714285715,-1.2837429103480587,-0.7625165924646164,1.9642857142857144
354,1,GAS,12,4.5,330.0,68.0,1171.0,11,FEEDER,77009,77009,8.5,19.2,137.76470588235293,1653.1764705882351,-1.2837429103480587,-1.1159625800306148,86.10294117647058
272,1,SBST,14,3.8,330.0,1440.0,1110.0,13,FEEDER,10009,10009,11.125,17.566666666666666,99.7752808988764,1396.8539325842696,-1.2870414220025264,-1.0136827912616178,79.51730166513869
BPS1,1,SMRT,9,5.4,390.0,529.0,120.0,6,TRUNK,44699,44009,20.0,21.150000000000002,6.0,54.0,-1.2874653166788455,-0.6691362761497508,2.553191489361702
860A,1,SMRT,13,3.9,360.0,557.0,180.0,13,TRUNK,59009,59569,7.0,17.55,25.714285714285715,334.2857142857143,-1.2998424558627726,-1.185294658564355,19.047619047619047
807A,1,SBST,13,3.9,362.0,560.0,177.0,13,FEEDER,59009,59569,11.5,17.55,15.391304347826088,200.08695652173915,-1.2998424558627726,-1.0085716647813556,11.40096618357488
269A,1,SBST,12,4.0,974.0,1435.0,443.0,12,FEEDER,54009,55169,24.166666666666668,17.53333333333333,18.33103448275862,219.97241379310344,-1.3126434897230188,-0.5207449534308642,12.54595515930248
137A,1,SBST,11,4.3,438.0,506.0,50.0,11,TRUNK,84031,84451,17.0,18.18333333333333,2.9411764705882355,32.352941176470594,-1.313884291833281,-0.8037923924956855,1.779263492748154
268C,1,SBST,11,4.0,423.0,1137.0,698.0,11,FEEDER,54269,55301,32.5,17.18333333333333,21.476923076923075,236.24615384615382,-1.331224639458257,-0.20710398051888068,13.748563754383348
183B,1,TTS,11,4.0,438.0,546.0,92.0,11,TRUNK,28009,28189,6.75,17.18333333333333,13.62962962962963,149.92592592592592,-1.331224639458257,-1.2183522227215984,8.72507813341955
BPS1,2,SMRT,8,4.9,1080.0,1200.0,100.0,4,TRUNK,44539,44691,20.0,19.133333333333336,5.0,40.0,-1.3349470457890436,-0.7028003101473458,2.090592334494773
88B,1,SBST,12,3.6,441.0,516.0,62.0,12,TRUNK,54261,66471,20.0,16.2,3.1,37.2,-1.3357639532229868,-0.7004095179679719,2.2962962962962967
131M,1,SBST,10,4.2,400.0,1204.0,782.0,9,TRUNK,10009,10009,30.125,17.5,25.95850622406639,259.5850622406639,-1.338245557443511,-0.30598219840668356,14.833432128037936
96A,1,TTS,10,4.2,440.0,591.0,133.0,10,TRUNK,17009,16169,7.5,17.5,17.733333333333334,177.33333333333334,-1.338245557443511,-1.1945061393712073,10.133333333333335
31A,1,SBST,9,4.5,404.0,701.0,278.0,9,TRUNK,75009,85099,14.5,18.15,19.17241379310345,172.55172413793105,-1.3394863595537734,-0.9212034128228828,9.506982046167
92B,1,SBST,12,3.5,397.0,1293.0,883.0,12,TRUNK,11009,18281,21.333333333333332,15.866666666666665,41.390625,496.6875,-1.3415440690979785,-0.6520551901612215,31.303834033613448
268B,1,SBST,11,3.8,390.0,1160.0,751.0,11,FEEDER,55309,54261,33.75,16.516666666666666,22.251851851851853,244.7703703703704,-1.3427848712082409,-0.16603034146669438,14.81959860970961
222A,1,SBST,10,3.9,359.0,444.0,66.0,10,FEEDER,84009,84039,26.0,16.5,2.5384615384615383,25.384615384615383,-1.3555859050684873,-0.48000239820573637,1.5384615384615383
324,1,SBST,9,4.2,330.0,47.0,1148.0,8,FEEDER,64009,64009,10.75,17.15,106.79069767441861,961.1162790697675,-1.3568267071787494,-1.0804966964733524,56.041765543426685
60A,1,SBST,10,3.8,1089.0,1295.0,188.0,10,TRUNK,82009,84511,21.75,16.166666666666664,8.64367816091954,86.4367816091954,-1.361366020943479,-0.6509154886112257,5.346605047991469
117B,1,SBST,9,4.1,426.0,525.0,79.0,9,TRUNK,58009,59073,,16.816666666666663,85.54455445544555,769.90099009901,-1.3626068230537411,-1.0354150166996203,45.78202121500556
222B,1,SBST,10,3.7,420.0,1215.0,775.0,10,FEEDER,84039,84031,39.666666666666664,15.833333333333334,19.537815126050422,195.3781512605042,-1.367146136818471,0.04869579776620697,12.339672711189738
974A,1,TTS,9,3.9,1418.0,84.0,92.0,9,TRUNK,44029,44539,11.5,16.15,8.0,72.0,-1.3741670548037253,-1.0630669863408226,4.458204334365325
169B,1,SMRT,9,3.7,422.0,475.0,33.0,9,TRUNK,46009,46711,33.0,15.483333333333334,1.0,9.0,-1.3857272865537094,-0.22673987526514,0.581270182992465
225,1,SBST,10,3.2,315.0,57.0,1174.0,9,FEEDER,84009,84009,6.125,14.166666666666668,191.6734693877551,1916.7346938775509,-1.3960467161934311,-1.2885852391314687,135.2989195678271
225G,1,SBST,10,3.2,315.0,57.0,1174.0,9,FEEDER,84009,84009,6.125,14.166666666666668,191.6734693877551,1916.7346938775509,-1.3960467161934311,-1.2885852391314687,135.2989195678271
21A,1,SBST,9,3.4,,,,8,TRUNK,80089,7231,14.5,14.483333333333333,85.54455445544555,769.90099009901,-1.4030676341786852,-0.9652918607598846,53.15772083537468
55B,1,SBST,8,3.4,1146.0,1195.0,30.0,8,TRUNK,53009,54381,15.0,14.133333333333333,2.0,16.0,-1.4216487839139236,-0.9592798029516405,1.1320754716981132
29A,1,SBST,9,3.0,1054.0,1197.0,129.0,9,TRUNK,75009,76241,34.0,13.15,3.7941176470588234,34.14705882352941,-1.4261880976786532,-0.21552438391973744,2.596734511295012
117A,1,SBST,8,3.3,390.0,414.0,13.0,8,TRUNK,59479,59041,13.0,13.8,1.0,8.0,-1.4274288997889153,-1.0418313964656303,0.5797101449275363
225,2,SBST,8,3.3,315.0,1440.0,1125.0,7,FEEDER,84009,84009,6.125,13.8,183.6734693877551,1469.3877551020407,-1.4274288997889153,-1.3118248591896566,106.47737355811888
225W,1,SBST,8,3.3,315.0,1440.0,1125.0,7,FEEDER,84009,84009,6.125,13.8,183.6734693877551,1469.3877551020407,-1.4274288997889153,-1.3118248591896566,106.47737355811888
51A,1,SBST,9,2.9,3.0,30.0,19.0,9,TRUNK,28009,20191,17.0,12.816666666666666,1.1176470588235294,10.058823529411764,-1.4319682135536451,-0.8871526233770577,0.7848236823988373
138B,1,SBST,9,2.8,1108.0,1269.0,145.0,9,TRUNK,54009,55121,20.5,12.483333333333334,7.073170731707317,63.65853658536585,-1.4377483294286373,-0.7537094467118262,5.099482236477905
856A,1,SMRT,7,3.4,1071.0,1193.0,103.0,7,TRUNK,46009,46069,35.0,13.783333333333331,2.942857142857143,20.6,-1.4402299336491617,-0.18746810541706643,1.4945586457073763
241A,1,SBST,9,2.6,367.0,581.0,199.0,9,FEEDER,27271,22529,11.5,11.816666666666668,17.304347826086957,155.73913043478262,-1.4493085611786212,-1.1151715157209159,13.179616115778499
173A,1,TTS,8,2.9,1425.0,71.0,75.0,8,TRUNK,43009,43169,15.0,12.466666666666665,5.0,40.0,-1.4505493632888835,-0.9793200065593686,3.2085561497326207
189A,1,TTS,8,2.9,423.0,550.0,115.0,8,TRUNK,43009,43319,12.666666666666666,12.466666666666665,9.078947368421053,72.63157894736842,-1.4505493632888835,-1.0709541514838867,5.826062482409233
803,1,SBST,8,2.9,320.0,71.0,1175.0,7,FEEDER,59009,59009,6.25,12.466666666666665,188.0,1504.0,-1.4505493632888835,-1.3229480500263116,120.64171122994654
130A,1,SBST,7,3.1,816.0,1413.0,588.0,7,TRUNK,54009,53189,21.0,12.783333333333333,28.0,196.0,-1.4575702812741376,-0.749297097128812,15.332464146023469
125A,1,SBST,9,2.4,447.0,509.0,52.0,8,TRUNK,81081,60219,10.0,11.15,5.2,46.800000000000004,-1.4608687929286053,-1.1820952617583402,4.197309417040359
386A,1,GAS,7,2.9,1023.0,1227.0,192.0,7,FEEDER,65009,65371,14.625,12.116666666666665,13.128205128205128,91.8974358974359,-1.4691305130241217,-1.0076707530978186,7.584382605015343
991B,1,SMRT,6,3.0,18.0,66.0,37.0,6,TRUNK,44009,44099,18.5,12.1,2.0,12.0,-1.481931546884368,-0.8651084092307794,0.9917355371900827
302A,1,SMRT,8,2.3,366.0,1177.0,800.0,8,FEEDER,45321,45329,12.25,10.466666666666665,65.3061224489796,522.4489795918367,-1.4852300585388352,-1.1113656359782529,49.91550760431562
962C,1,SMRT,5,3.1,395.0,481.0,77.0,5,TRUNK,47571,47591,8.5,12.083333333333334,9.058823529411764,45.294117647058826,-1.4947325807446141,-1.267441962861321,3.7484787018255576
882A,1,SMRT,7,2.3,1114.0,1239.0,116.0,7,TRUNK,58009,58501,30.5,10.116666666666665,3.80327868852459,26.62295081967213,-1.5038112082740736,-0.40827954713706754,2.6315931617468338
145A,1,SBST,7,1.8,435.0,565.0,121.0,7,TRUNK,10209,14249,17.75,8.45,6.816901408450704,47.71830985915493,-1.5327117876490335,-0.9290348997966267,5.647137261438454
13A,1,SBST,6,2.1,380.0,586.0,196.0,6,TRUNK,54019,53231,14.75,9.1,13.288135593220339,79.72881355932203,-1.5339525897592958,-1.0484499372105227,8.761408083441982
883B,1,SMRT,5,2.2,1194.0,1323.0,121.0,5,TRUNK,59079,58539,24.0,9.083333333333334,5.041666666666667,25.208333333333336,-1.546753623619542,-0.6948017952137902,2.7752293577981653
991A,1,SMRT,6,1.8,15.0,68.0,45.0,6,TRUNK,43009,43341,15.0,8.1,3.0,18.0,-1.5512929373842719,-1.0506561152761043,2.2222222222222223
240A,1,SBST,6,1.8,369.0,501.0,123.0,6,FEEDER,21581,28091,9.5,8.1,12.947368421052632,77.6842105263158,-1.5512929373842719,-1.2666508854553253,9.590643274853802
45A,1,SBST,6,1.8,407.0,470.0,53.0,6,TRUNK,63291,62139,26.5,8.1,2.0,12.0,-1.5512929373842719,-0.5990306867195506,1.4814814814814816
72B,1,SBST,5,1.8,418.0,625.0,197.0,5,TRUNK,55509,54481,2.75,7.75,71.63636363636364,358.1818181818182,-1.56987408711951,-1.5453592065196908,46.21700879765396
284,1,TTS,5,1.7,355.0,38.0,1115.0,4,FEEDER,17009,17009,5.75,7.416666666666666,193.91304347826087,969.5652173913044,-1.575654202994502,-1.4315519180525702,130.72789447972644
159B,1,SBST,5,1.6,398.0,513.0,109.0,5,TRUNK,54391,54481,29.0,7.083333333333334,3.7586206896551726,18.793103448275865,-1.581434318869494,-0.5224911575619536,2.6531440162271807
127A,1,SBST,5,1.5,1428.0,51.0,58.0,5,TRUNK,75009,75281,19.0,6.75,3.0526315789473686,15.263157894736842,-1.5872144347444859,-0.9192169622457196,2.2612085769980506
973A,1,SMRT,4,1.5,30.0,77.0,40.0,4,TRUNK,45009,44229,20.0,6.4,2.0,8.0,-1.605795584479724,-0.8935690162393642,1.25
902,1,SMRT,3,1.1,450.0,608.0,150.0,2,FEEDER,46009,46269,5.25,4.716666666666667,28.571428571428573,85.71428571428572,-1.6474971977149304,-1.5024837113596887,18.17264008076729
